threshold,fpr,tpr
0.9591277241706848,0.026451612903225806,0.2641509433962264
0.9593985676765442,0.026451612903225806,0.26082130965593786
0.9594154953956604,0.026451612903225806,0.2597114317425083
0.9590234756469727,0.026774193548387098,0.2641509433962264
0.9589375257492065,0.027096774193548386,0.2641509433962264
0.9587817788124084,0.027419354838709678,0.2641509433962264
0.9587332010269165,0.027419354838709678,0.26526082130965595
0.9586063623428345,0.027741935483870966,0.26526082130965595
0.9583452939987183,0.027741935483870966,0.2663706992230855
0.9582352638244629,0.028064516129032258,0.2663706992230855
0.9581395983695984,0.02838709677419355,0.2663706992230855
0.9576692581176758,0.02838709677419355,0.2685904550499445
0.9577509164810181,0.02838709677419355,0.26748057713651496
0.957298994064331,0.02870967741935484,0.27192008879023305
0.9573037624359131,0.02870967741935484,0.27081021087680357
0.9574532508850098,0.02870967741935484,0.26970033296337403
0.9574941396713257,0.02870967741935484,0.2685904550499445
0.9572773575782776,0.02870967741935484,0.2730299667036626
0.957098662853241,0.02903225806451613,0.2730299667036626
0.9569228887557983,0.02935483870967742,0.2730299667036626
0.956912636756897,0.02967741935483871,0.2730299667036626
0.9561726450920105,0.03,0.2730299667036626
0.9561274647712708,0.03,0.2741398446170921
0.9560396075248718,0.03032258064516129,0.2741398446170921
0.9557264447212219,0.03032258064516129,0.27524972253052166
0.9557176232337952,0.03032258064516129,0.2763596004439512
0.9555501937866211,0.03064516129032258,0.2763596004439512
0.9551961421966553,0.03064516129032258,0.27746947835738067
0.954940915107727,0.03096774193548387,0.2785793562708102
0.9551254510879517,0.03096774193548387,0.27746947835738067
0.9545294642448425,0.03096774193548387,0.27968923418423974
0.9536040425300598,0.03129032258064516,0.28412874583795783
0.9536561965942383,0.03129032258064516,0.2830188679245283
0.9537163972854614,0.03129032258064516,0.28190899001109876
0.9540842175483704,0.03129032258064516,0.2807991120976693
0.9544022679328918,0.03129032258064516,0.27968923418423974
0.9534541964530945,0.03129032258064516,0.28523862375138737
0.953215479850769,0.031612903225806455,0.2885682574916759
0.9528458118438721,0.031612903225806455,0.28967813540510545
0.9525851011276245,0.031612903225806455,0.290788013318535
0.9525033235549927,0.031612903225806455,0.29189789123196447
0.9522981643676758,0.031612903225806455,0.293007769145394
0.952030599117279,0.031612903225806455,0.29411764705882354
0.9532483220100403,0.031612903225806455,0.2874583795782464
0.9533189535140991,0.031612903225806455,0.28523862375138737
0.9532687664031982,0.031612903225806455,0.28634850166481685
0.951964795589447,0.03193548387096774,0.29411764705882354
0.9516345262527466,0.03193548387096774,0.29633740288568255
0.951799750328064,0.03193548387096774,0.2952275249722531
0.9514914155006409,0.03225806451612903,0.29633740288568255
0.9507936239242554,0.03258064516129032,0.2974472807991121
0.9509937167167664,0.03258064516129032,0.29633740288568255
0.9501315355300903,0.032903225806451615,0.2974472807991121
0.9495840072631836,0.0332258064516129,0.2974472807991121
0.9491493701934814,0.03354838709677419,0.2974472807991121
0.9491448998451233,0.03387096774193549,0.2974472807991121
0.9489858746528625,0.03387096774193549,0.2985571587125416
0.9487676620483398,0.034193548387096775,0.2985571587125416
0.9486919045448303,0.034193548387096775,0.29966703662597116
0.9481963515281677,0.034516129032258064,0.29966703662597116
0.94797283411026,0.03483870967741935,0.29966703662597116
0.9476909637451172,0.03483870967741935,0.30077691453940064
0.9475811719894409,0.03516129032258065,0.30077691453940064
0.9474238157272339,0.03516129032258065,0.3018867924528302
0.9472419619560242,0.035483870967741936,0.3018867924528302
0.9470270872116089,0.035806451612903224,0.30410654827968925
0.9471986293792725,0.035806451612903224,0.3018867924528302
0.9471979737281799,0.035806451612903224,0.3029966703662597
0.9466977119445801,0.03612903225806452,0.30410654827968925
0.9466575384140015,0.03612903225806452,0.3052164261931188
0.9459322094917297,0.03645161290322581,0.30632630410654826
0.9461768269538879,0.03645161290322581,0.3052164261931188
0.9457436203956604,0.036774193548387096,0.30632630410654826
0.9455175399780273,0.037096774193548385,0.30632630410654826
0.9452266693115234,0.03741935483870968,0.30632630410654826
